START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/06/18,01:05 PM,04:05 PM,Orioles at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/06/18,05/06/18,04:05 PM,07:05 PM,FALSE,TRUE,05/06/18,12:05 PM,03:05 PM,FREE,BUSY
05/07/18,07:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/07/18,05/08/18,10:05 PM,01:05 AM,FALSE,TRUE,05/07/18,06:05 PM,09:05 PM,FREE,BUSY
05/08/18,07:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/08/18,05/09/18,10:05 PM,01:05 AM,FALSE,TRUE,05/08/18,06:05 PM,09:05 PM,FREE,BUSY
05/09/18,12:35 PM,03:35 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/09/18,05/09/18,03:35 PM,06:35 PM,FALSE,TRUE,05/09/18,11:35 AM,02:35 PM,FREE,BUSY
05/11/18,04:05 PM,07:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/11/18,05/11/18,07:05 PM,10:05 PM,FALSE,TRUE,05/11/18,03:05 PM,06:05 PM,FREE,BUSY
05/12/18,10:05 AM,01:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/12/18,05/12/18,01:05 PM,04:05 PM,FALSE,TRUE,05/12/18,09:05 AM,12:05 PM,FREE,BUSY
05/13/18,10:05 AM,01:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/13/18,05/13/18,01:05 PM,04:05 PM,FALSE,TRUE,05/13/18,09:05 AM,12:05 PM,FREE,BUSY
05/14/18,04:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/14/18,05/14/18,07:10 PM,10:10 PM,FALSE,TRUE,05/14/18,03:10 PM,06:10 PM,FREE,BUSY
05/15/18,04:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/15/18,05/15/18,07:10 PM,10:10 PM,FALSE,TRUE,05/15/18,03:10 PM,06:10 PM,FREE,BUSY
05/16/18,04:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/16/18,05/16/18,07:10 PM,10:10 PM,FALSE,TRUE,05/16/18,03:10 PM,06:10 PM,FREE,BUSY
05/17/18,04:07 PM,07:07 PM,Athletics at Blue Jays,Rogers Centre - Toronto,"Local TV: MLBN ----- Local Radio: 95.7 FM The Game",05/17/18,05/17/18,07:07 PM,10:07 PM,FALSE,TRUE,05/17/18,03:07 PM,06:07 PM,FREE,BUSY
05/18/18,04:07 PM,07:07 PM,Athletics at Blue Jays,Rogers Centre - Toronto,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/18/18,05/18/18,07:07 PM,10:07 PM,FALSE,TRUE,05/18/18,03:07 PM,06:07 PM,FREE,BUSY
05/19/18,10:07 AM,01:07 PM,Athletics at Blue Jays,Rogers Centre - Toronto,"Local TV: FS1 ----- Local Radio: 95.7 FM The Game",05/19/18,05/19/18,01:07 PM,04:07 PM,FALSE,TRUE,05/19/18,09:07 AM,12:07 PM,FREE,BUSY
05/20/18,10:07 AM,01:07 PM,Athletics at Blue Jays,Rogers Centre - Toronto,"Local TV: NBCSCA ----- Local Radio: 95.7 FM The Game",05/20/18,05/20/18,01:07 PM,04:07 PM,FALSE,TRUE,05/20/18,09:07 AM,12:07 PM,FREE,BUSY
