START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/18/18,09:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",04/19/18,04/19/18,12:10 AM,01:10 AM,FALSE,TRUE,04/18/18,08:10 PM,09:10 PM,FREE,BUSY
04/19/18,02:40 PM,03:40 PM,Astros at Mariners,Safeco Field - Seattle,"",04/19/18,04/19/18,05:40 PM,06:40 PM,FALSE,TRUE,04/19/18,01:40 PM,02:40 PM,FREE,BUSY
05/04/18,08:40 PM,09:40 PM,Astros at D-backs,Chase Field - Phoenix,"",05/04/18,05/05/18,11:40 PM,12:40 AM,FALSE,TRUE,05/04/18,07:40 PM,08:40 PM,FREE,BUSY
05/05/18,07:10 PM,08:10 PM,Astros at D-backs,Chase Field - Phoenix,"",05/05/18,05/05/18,10:10 PM,11:10 PM,FALSE,TRUE,05/05/18,06:10 PM,07:10 PM,FREE,BUSY
05/06/18,03:10 PM,04:10 PM,Astros at D-backs,Chase Field - Phoenix,"",05/06/18,05/06/18,06:10 PM,07:10 PM,FALSE,TRUE,05/06/18,02:10 PM,03:10 PM,FREE,BUSY
05/07/18,09:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"",05/08/18,05/08/18,12:05 AM,01:05 AM,FALSE,TRUE,05/07/18,08:05 PM,09:05 PM,FREE,BUSY
05/08/18,09:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"",05/09/18,05/09/18,12:05 AM,01:05 AM,FALSE,TRUE,05/08/18,08:05 PM,09:05 PM,FREE,BUSY
05/09/18,02:35 PM,03:35 PM,Astros at Athletics,Oakland Coliseum - Oakland,"",05/09/18,05/09/18,05:35 PM,06:35 PM,FALSE,TRUE,05/09/18,01:35 PM,02:35 PM,FREE,BUSY
05/14/18,09:07 PM,10:07 PM,Astros at Angels,Angel Stadium of Anaheim - Anaheim,"",05/15/18,05/15/18,12:07 AM,01:07 AM,FALSE,TRUE,05/14/18,08:07 PM,09:07 PM,FREE,BUSY
05/15/18,09:07 PM,10:07 PM,Astros at Angels,Angel Stadium of Anaheim - Anaheim,"",05/16/18,05/16/18,12:07 AM,01:07 AM,FALSE,TRUE,05/15/18,08:07 PM,09:07 PM,FREE,BUSY
05/16/18,08:40 PM,09:40 PM,Astros at Angels,Angel Stadium of Anaheim - Anaheim,"",05/16/18,05/17/18,11:40 PM,12:40 AM,FALSE,TRUE,05/16/18,07:40 PM,08:40 PM,FREE,BUSY
05/28/18,12:05 PM,01:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",05/28/18,05/28/18,03:05 PM,04:05 PM,FALSE,TRUE,05/28/18,11:05 AM,12:05 PM,FREE,BUSY
05/29/18,06:05 PM,07:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",05/29/18,05/29/18,09:05 PM,10:05 PM,FALSE,TRUE,05/29/18,05:05 PM,06:05 PM,FREE,BUSY
05/30/18,05:35 PM,06:35 PM,Astros at Yankees,Yankee Stadium - Bronx,"",05/30/18,05/30/18,08:35 PM,09:35 PM,FALSE,TRUE,05/30/18,04:35 PM,05:35 PM,FREE,BUSY
06/12/18,09:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"",06/13/18,06/13/18,12:05 AM,01:05 AM,FALSE,TRUE,06/12/18,08:05 PM,09:05 PM,FREE,BUSY
06/13/18,09:05 PM,10:05 PM,Astros at Athletics,Oakland Coliseum - Oakland,"",06/14/18,06/14/18,12:05 AM,01:05 AM,FALSE,TRUE,06/13/18,08:05 PM,09:05 PM,FREE,BUSY
06/14/18,02:35 PM,03:35 PM,Astros at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN",06/14/18,06/14/18,05:35 PM,06:35 PM,FALSE,TRUE,06/14/18,01:35 PM,02:35 PM,FREE,BUSY
06/15/18,07:15 PM,08:15 PM,Astros at Royals,Kauffman Stadium - Kansas City,"",06/15/18,06/15/18,10:15 PM,11:15 PM,FALSE,TRUE,06/15/18,06:15 PM,07:15 PM,FREE,BUSY
06/16/18,01:15 PM,02:15 PM,Astros at Royals,Kauffman Stadium - Kansas City,"",06/16/18,06/16/18,04:15 PM,05:15 PM,FALSE,TRUE,06/16/18,12:15 PM,01:15 PM,FREE,BUSY
06/17/18,01:15 PM,02:15 PM,Astros at Royals,Kauffman Stadium - Kansas City,"",06/17/18,06/17/18,04:15 PM,05:15 PM,FALSE,TRUE,06/17/18,12:15 PM,01:15 PM,FREE,BUSY
06/28/18,06:10 PM,07:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,"",06/28/18,06/28/18,09:10 PM,10:10 PM,FALSE,TRUE,06/28/18,05:10 PM,06:10 PM,FREE,BUSY
06/29/18,06:10 PM,07:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,"",06/29/18,06/29/18,09:10 PM,10:10 PM,FALSE,TRUE,06/29/18,05:10 PM,06:10 PM,FREE,BUSY
06/30/18,03:10 PM,04:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,"",06/30/18,06/30/18,06:10 PM,07:10 PM,FALSE,TRUE,06/30/18,02:10 PM,03:10 PM,FREE,BUSY
07/01/18,12:10 PM,01:10 PM,Astros at Rays,Tropicana Field - St. Petersburg,"",07/01/18,07/01/18,03:10 PM,04:10 PM,FALSE,TRUE,07/01/18,11:10 AM,12:10 PM,FREE,BUSY
07/20/18,09:07 PM,10:07 PM,Astros at Angels,Angel Stadium of Anaheim - Anaheim,"",07/21/18,07/21/18,12:07 AM,01:07 AM,FALSE,TRUE,07/20/18,08:07 PM,09:07 PM,FREE,BUSY
07/21/18,06:15 PM,07:15 PM,Astros at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: FOX",07/21/18,07/21/18,09:15 PM,10:15 PM,FALSE,TRUE,07/21/18,05:15 PM,06:15 PM,FREE,BUSY
07/22/18,03:07 PM,04:07 PM,Astros at Angels,Angel Stadium of Anaheim - Anaheim,"",07/22/18,07/22/18,06:07 PM,07:07 PM,FALSE,TRUE,07/22/18,02:07 PM,03:07 PM,FREE,BUSY
07/24/18,07:40 PM,08:40 PM,Astros at Rockies,Coors Field - Denver,"",07/24/18,07/24/18,10:40 PM,11:40 PM,FALSE,TRUE,07/24/18,06:40 PM,07:40 PM,FREE,BUSY
07/25/18,07:40 PM,08:40 PM,Astros at Rockies,Coors Field - Denver,"",07/25/18,07/25/18,10:40 PM,11:40 PM,FALSE,TRUE,07/25/18,06:40 PM,07:40 PM,FREE,BUSY
07/30/18,09:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",07/31/18,07/31/18,12:10 AM,01:10 AM,FALSE,TRUE,07/30/18,08:10 PM,09:10 PM,FREE,BUSY
07/31/18,09:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",08/01/18,08/01/18,12:10 AM,01:10 AM,FALSE,TRUE,07/31/18,08:10 PM,09:10 PM,FREE,BUSY
08/01/18,03:10 PM,04:10 PM,Astros at Mariners,Safeco Field - Seattle,"",08/01/18,08/01/18,06:10 PM,07:10 PM,FALSE,TRUE,08/01/18,02:10 PM,03:10 PM,FREE,BUSY
08/03/18,09:10 PM,10:10 PM,Astros at Dodgers,Dodger Stadium - Los Angeles,"",08/04/18,08/04/18,12:10 AM,01:10 AM,FALSE,TRUE,08/03/18,08:10 PM,09:10 PM,FREE,BUSY
08/04/18,08:10 PM,09:10 PM,Astros at Dodgers,Dodger Stadium - Los Angeles,"",08/04/18,08/05/18,11:10 PM,12:10 AM,FALSE,TRUE,08/04/18,07:10 PM,08:10 PM,FREE,BUSY
08/05/18,03:10 PM,04:10 PM,Astros at Dodgers,Dodger Stadium - Los Angeles,"",08/05/18,08/05/18,06:10 PM,07:10 PM,FALSE,TRUE,08/05/18,02:10 PM,03:10 PM,FREE,BUSY
08/06/18,09:15 PM,10:15 PM,Astros at Giants,AT&T Park - San Francisco,"",08/07/18,08/07/18,12:15 AM,01:15 AM,FALSE,TRUE,08/06/18,08:15 PM,09:15 PM,FREE,BUSY
08/07/18,02:45 PM,03:45 PM,Astros at Giants,AT&T Park - San Francisco,"",08/07/18,08/07/18,05:45 PM,06:45 PM,FALSE,TRUE,08/07/18,01:45 PM,02:45 PM,FREE,BUSY
