START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/27/18,12:40 PM,03:40 PM,Indians at D-backs,Chase Field - Phoenix,"Local TV: FS-A ----- Local Radio: ESPN Phoenix 620",03/27/18,03/27/18,03:40 PM,06:40 PM,FALSE,TRUE,03/27/18,11:40 AM,02:40 PM,FREE,BUSY
03/29/18,07:10 PM,10:10 PM,Rockies at D-backs,Chase Field - Phoenix,"",03/29/18,03/30/18,10:10 PM,01:10 AM,FALSE,TRUE,03/29/18,06:10 PM,09:10 PM,FREE,BUSY
03/30/18,06:40 PM,09:40 PM,Rockies at D-backs,Chase Field - Phoenix,"",03/30/18,03/31/18,09:40 PM,12:40 AM,FALSE,TRUE,03/30/18,05:40 PM,08:40 PM,FREE,BUSY
03/31/18,05:10 PM,08:10 PM,Rockies at D-backs,Chase Field - Phoenix,"",03/31/18,03/31/18,08:10 PM,11:10 PM,FALSE,TRUE,03/31/18,04:10 PM,07:10 PM,FREE,BUSY
04/02/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/02/18,04/03/18,09:40 PM,12:40 AM,FALSE,TRUE,04/02/18,05:40 PM,08:40 PM,FREE,BUSY
04/03/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/03/18,04/04/18,09:40 PM,12:40 AM,FALSE,TRUE,04/03/18,05:40 PM,08:40 PM,FREE,BUSY
04/04/18,12:40 PM,03:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/04/18,04/04/18,03:40 PM,06:40 PM,FALSE,TRUE,04/04/18,11:40 AM,02:40 PM,FREE,BUSY
04/05/18,04:15 PM,07:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",04/05/18,04/05/18,07:15 PM,10:15 PM,FALSE,TRUE,04/05/18,03:15 PM,06:15 PM,FREE,BUSY
04/07/18,11:15 AM,02:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",04/07/18,04/07/18,02:15 PM,05:15 PM,FALSE,TRUE,04/07/18,10:15 AM,01:15 PM,FREE,BUSY
04/08/18,11:15 AM,02:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",04/08/18,04/08/18,02:15 PM,05:15 PM,FALSE,TRUE,04/08/18,10:15 AM,01:15 PM,FREE,BUSY
04/09/18,07:15 PM,10:15 PM,D-backs at Giants,AT&T Park - San Francisco,"",04/09/18,04/10/18,10:15 PM,01:15 AM,FALSE,TRUE,04/09/18,06:15 PM,09:15 PM,FREE,BUSY
04/10/18,07:15 PM,10:15 PM,D-backs at Giants,AT&T Park - San Francisco,"",04/10/18,04/11/18,10:15 PM,01:15 AM,FALSE,TRUE,04/10/18,06:15 PM,09:15 PM,FREE,BUSY
04/11/18,12:45 PM,03:45 PM,D-backs at Giants,AT&T Park - San Francisco,"",04/11/18,04/11/18,03:45 PM,06:45 PM,FALSE,TRUE,04/11/18,11:45 AM,02:45 PM,FREE,BUSY
04/13/18,07:10 PM,10:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",04/13/18,04/14/18,10:10 PM,01:10 AM,FALSE,TRUE,04/13/18,06:10 PM,09:10 PM,FREE,BUSY
04/14/18,06:10 PM,09:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",04/14/18,04/15/18,09:10 PM,12:10 AM,FALSE,TRUE,04/14/18,05:10 PM,08:10 PM,FREE,BUSY
04/15/18,01:10 PM,04:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",04/15/18,04/15/18,04:10 PM,07:10 PM,FALSE,TRUE,04/15/18,12:10 PM,03:10 PM,FREE,BUSY
04/17/18,06:40 PM,09:40 PM,Giants at D-backs,Chase Field - Phoenix,"",04/17/18,04/18/18,09:40 PM,12:40 AM,FALSE,TRUE,04/17/18,05:40 PM,08:40 PM,FREE,BUSY
04/18/18,06:40 PM,09:40 PM,Giants at D-backs,Chase Field - Phoenix,"",04/18/18,04/19/18,09:40 PM,12:40 AM,FALSE,TRUE,04/18/18,05:40 PM,08:40 PM,FREE,BUSY
04/19/18,06:40 PM,09:40 PM,Giants at D-backs,Chase Field - Phoenix,"",04/19/18,04/20/18,09:40 PM,12:40 AM,FALSE,TRUE,04/19/18,05:40 PM,08:40 PM,FREE,BUSY
04/20/18,06:40 PM,09:40 PM,Padres at D-backs,Chase Field - Phoenix,"",04/20/18,04/21/18,09:40 PM,12:40 AM,FALSE,TRUE,04/20/18,05:40 PM,08:40 PM,FREE,BUSY
04/21/18,05:10 PM,08:10 PM,Padres at D-backs,Chase Field - Phoenix,"",04/21/18,04/21/18,08:10 PM,11:10 PM,FALSE,TRUE,04/21/18,04:10 PM,07:10 PM,FREE,BUSY
04/22/18,01:10 PM,04:10 PM,Padres at D-backs,Chase Field - Phoenix,"",04/22/18,04/22/18,04:10 PM,07:10 PM,FALSE,TRUE,04/22/18,12:10 PM,03:10 PM,FREE,BUSY
04/24/18,04:05 PM,07:05 PM,D-backs at Phillies,Citizens Bank Park - Philadelphia,"",04/24/18,04/24/18,07:05 PM,10:05 PM,FALSE,TRUE,04/24/18,03:05 PM,06:05 PM,FREE,BUSY
04/25/18,04:05 PM,07:05 PM,D-backs at Phillies,Citizens Bank Park - Philadelphia,"",04/25/18,04/25/18,07:05 PM,10:05 PM,FALSE,TRUE,04/25/18,03:05 PM,06:05 PM,FREE,BUSY
04/26/18,10:05 AM,01:05 PM,D-backs at Phillies,Citizens Bank Park - Philadelphia,"",04/26/18,04/26/18,01:05 PM,04:05 PM,FALSE,TRUE,04/26/18,09:05 AM,12:05 PM,FREE,BUSY
04/30/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/30/18,05/01/18,09:40 PM,12:40 AM,FALSE,TRUE,04/30/18,05:40 PM,08:40 PM,FREE,BUSY
05/01/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",05/01/18,05/02/18,09:40 PM,12:40 AM,FALSE,TRUE,05/01/18,05:40 PM,08:40 PM,FREE,BUSY
05/02/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",05/02/18,05/03/18,09:40 PM,12:40 AM,FALSE,TRUE,05/02/18,05:40 PM,08:40 PM,FREE,BUSY
05/03/18,12:40 PM,03:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",05/03/18,05/03/18,03:40 PM,06:40 PM,FALSE,TRUE,05/03/18,11:40 AM,02:40 PM,FREE,BUSY
05/04/18,06:40 PM,09:40 PM,Astros at D-backs,Chase Field - Phoenix,"",05/04/18,05/05/18,09:40 PM,12:40 AM,FALSE,TRUE,05/04/18,05:40 PM,08:40 PM,FREE,BUSY
05/05/18,05:10 PM,08:10 PM,Astros at D-backs,Chase Field - Phoenix,"",05/05/18,05/05/18,08:10 PM,11:10 PM,FALSE,TRUE,05/05/18,04:10 PM,07:10 PM,FREE,BUSY
05/06/18,01:10 PM,04:10 PM,Astros at D-backs,Chase Field - Phoenix,"",05/06/18,05/06/18,04:10 PM,07:10 PM,FALSE,TRUE,05/06/18,12:10 PM,03:10 PM,FREE,BUSY
05/08/18,07:10 PM,10:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",05/08/18,05/09/18,10:10 PM,01:10 AM,FALSE,TRUE,05/08/18,06:10 PM,09:10 PM,FREE,BUSY
05/09/18,07:10 PM,10:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",05/09/18,05/10/18,10:10 PM,01:10 AM,FALSE,TRUE,05/09/18,06:10 PM,09:10 PM,FREE,BUSY
05/10/18,06:40 PM,09:40 PM,Nationals at D-backs,Chase Field - Phoenix,"",05/10/18,05/11/18,09:40 PM,12:40 AM,FALSE,TRUE,05/10/18,05:40 PM,08:40 PM,FREE,BUSY
05/11/18,06:40 PM,09:40 PM,Nationals at D-backs,Chase Field - Phoenix,"",05/11/18,05/12/18,09:40 PM,12:40 AM,FALSE,TRUE,05/11/18,05:40 PM,08:40 PM,FREE,BUSY
05/12/18,01:05 PM,04:05 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: FS1",05/12/18,05/12/18,04:05 PM,07:05 PM,FALSE,TRUE,05/12/18,12:05 PM,03:05 PM,FREE,BUSY
05/13/18,05:08 PM,08:08 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: ESPN",05/13/18,05/13/18,08:08 PM,11:08 PM,FALSE,TRUE,05/13/18,04:08 PM,07:08 PM,FREE,BUSY
05/14/18,06:40 PM,09:40 PM,Brewers at D-backs,Chase Field - Phoenix,"",05/14/18,05/15/18,09:40 PM,12:40 AM,FALSE,TRUE,05/14/18,05:40 PM,08:40 PM,FREE,BUSY
