START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/13/18,07:05 PM,07:05 PM,Mets at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"Local TV: MASN- MLBN ----- Local Radio: 106.7 The Fan",03/13/18,03/13/18,10:05 PM,10:05 PM,FALSE,TRUE,03/13/18,06:05 PM,06:05 PM,FREE,BUSY
03/15/18,01:05 PM,01:05 PM,Astros at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"",03/15/18,03/15/18,04:05 PM,04:05 PM,FALSE,TRUE,03/15/18,12:05 PM,12:05 PM,FREE,BUSY
03/16/18,01:05 PM,01:05 PM,Cardinals at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"Local TV: MASN",03/16/18,03/16/18,04:05 PM,04:05 PM,FALSE,TRUE,03/16/18,12:05 PM,12:05 PM,FREE,BUSY
03/17/18,01:05 PM,01:05 PM,Mets at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"Local Radio: 106.7 The Fan",03/17/18,03/17/18,04:05 PM,04:05 PM,FALSE,TRUE,03/17/18,12:05 PM,12:05 PM,FREE,BUSY
03/18/18,01:05 PM,01:05 PM,Nationals at Cardinals,Roger Dean Stadium - Jupiter,"Local Radio: 106.7 The Fan",03/18/18,03/18/18,04:05 PM,04:05 PM,FALSE,TRUE,03/18/18,12:05 PM,12:05 PM,FREE,BUSY
03/19/18,01:05 PM,01:05 PM,Nationals at Marlins,Roger Dean Stadium - Jupiter,"",03/19/18,03/19/18,04:05 PM,04:05 PM,FALSE,TRUE,03/19/18,12:05 PM,12:05 PM,FREE,BUSY
03/20/18,01:05 PM,01:05 PM,Marlins at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"",03/20/18,03/20/18,04:05 PM,04:05 PM,FALSE,TRUE,03/20/18,12:05 PM,12:05 PM,FREE,BUSY
03/21/18,01:05 PM,01:05 PM,Astros at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"Local TV: MASN- ESPN2",03/21/18,03/21/18,04:05 PM,04:05 PM,FALSE,TRUE,03/21/18,12:05 PM,12:05 PM,FREE,BUSY
03/22/18,06:10 PM,06:10 PM,Nationals at Mets,First Data Field - Port St. Lucie,"",03/22/18,03/22/18,09:10 PM,09:10 PM,FALSE,TRUE,03/22/18,05:10 PM,05:10 PM,FREE,BUSY
03/23/18,07:05 PM,07:05 PM,Nationals at Marlins,Roger Dean Stadium - Jupiter,"",03/23/18,03/23/18,10:05 PM,10:05 PM,FALSE,TRUE,03/23/18,06:05 PM,06:05 PM,FREE,BUSY
03/23/18,06:05 PM,06:05 PM,Astros at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"Local TV: MASN ----- Local Radio: 106.7 The Fan",03/23/18,03/23/18,09:05 PM,09:05 PM,FALSE,TRUE,03/23/18,05:05 PM,05:05 PM,FREE,BUSY
03/24/18,01:05 PM,01:05 PM,Marlins at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"",03/24/18,03/24/18,04:05 PM,04:05 PM,FALSE,TRUE,03/24/18,12:05 PM,12:05 PM,FREE,BUSY
03/25/18,01:05 PM,01:05 PM,Cardinals at Nationals,FITTEAM Ballpark of the Palm Beaches - West Palm Beach,"Local TV: MLBN",03/25/18,03/25/18,04:05 PM,04:05 PM,FALSE,TRUE,03/25/18,12:05 PM,12:05 PM,FREE,BUSY
03/31/18,02:10 PM,02:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,"Local TV: MASN",03/31/18,03/31/18,05:10 PM,05:10 PM,FALSE,TRUE,03/31/18,01:10 PM,01:10 PM,FREE,BUSY
04/01/18,04:10 PM,04:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,"Local TV: MASN 2",04/01/18,04/01/18,07:10 PM,07:10 PM,FALSE,TRUE,04/01/18,03:10 PM,03:10 PM,FREE,BUSY
04/02/18,07:35 PM,07:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",04/02/18,04/02/18,10:35 PM,10:35 PM,FALSE,TRUE,04/02/18,06:35 PM,06:35 PM,FREE,BUSY
04/03/18,07:35 PM,07:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",04/03/18,04/03/18,10:35 PM,10:35 PM,FALSE,TRUE,04/03/18,06:35 PM,06:35 PM,FREE,BUSY
04/04/18,12:10 PM,12:10 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN",04/04/18,04/04/18,03:10 PM,03:10 PM,FALSE,TRUE,04/04/18,11:10 AM,11:10 AM,FREE,BUSY
04/16/18,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",04/16/18,04/16/18,10:10 PM,10:10 PM,FALSE,TRUE,04/16/18,06:10 PM,06:10 PM,FREE,BUSY
04/17/18,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",04/17/18,04/17/18,10:10 PM,10:10 PM,FALSE,TRUE,04/17/18,06:10 PM,06:10 PM,FREE,BUSY
04/18/18,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",04/18/18,04/18/18,10:10 PM,10:10 PM,FALSE,TRUE,04/18/18,06:10 PM,06:10 PM,FREE,BUSY
04/20/18,10:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: MASN 2",04/21/18,04/21/18,01:10 AM,01:10 AM,FALSE,TRUE,04/20/18,09:10 PM,09:10 PM,FREE,BUSY
04/21/18,09:10 PM,09:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: MASN 2",04/22/18,04/22/18,12:10 AM,12:10 AM,FALSE,TRUE,04/21/18,08:10 PM,08:10 PM,FREE,BUSY
04/22/18,08:05 PM,08:05 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: ESPN",04/22/18,04/22/18,11:05 PM,11:05 PM,FALSE,TRUE,04/22/18,07:05 PM,07:05 PM,FREE,BUSY
04/23/18,10:15 PM,10:15 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN 2",04/24/18,04/24/18,01:15 AM,01:15 AM,FALSE,TRUE,04/23/18,09:15 PM,09:15 PM,FREE,BUSY
04/24/18,10:15 PM,10:15 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN 2",04/25/18,04/25/18,01:15 AM,01:15 AM,FALSE,TRUE,04/24/18,09:15 PM,09:15 PM,FREE,BUSY
04/25/18,03:45 PM,03:45 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN",04/25/18,04/25/18,06:45 PM,06:45 PM,FALSE,TRUE,04/25/18,02:45 PM,02:45 PM,FREE,BUSY
05/07/18,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN",05/08/18,05/08/18,01:10 AM,01:10 AM,FALSE,TRUE,05/07/18,09:10 PM,09:10 PM,FREE,BUSY
05/08/18,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN 2",05/09/18,05/09/18,01:10 AM,01:10 AM,FALSE,TRUE,05/08/18,09:10 PM,09:10 PM,FREE,BUSY
05/09/18,09:10 PM,09:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: MASN 2",05/10/18,05/10/18,12:10 AM,12:10 AM,FALSE,TRUE,05/09/18,08:10 PM,08:10 PM,FREE,BUSY
05/10/18,09:40 PM,09:40 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: MASN 2",05/11/18,05/11/18,12:40 AM,12:40 AM,FALSE,TRUE,05/10/18,08:40 PM,08:40 PM,FREE,BUSY
05/11/18,09:40 PM,09:40 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: MASN 2",05/12/18,05/12/18,12:40 AM,12:40 AM,FALSE,TRUE,05/11/18,08:40 PM,08:40 PM,FREE,BUSY
05/12/18,04:05 PM,04:05 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: FS1- MASN",05/12/18,05/12/18,07:05 PM,07:05 PM,FALSE,TRUE,05/12/18,03:05 PM,03:05 PM,FREE,BUSY
05/13/18,08:08 PM,08:08 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: ESPN",05/13/18,05/13/18,11:08 PM,11:08 PM,FALSE,TRUE,05/13/18,07:08 PM,07:08 PM,FREE,BUSY
05/25/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN 2",05/25/18,05/25/18,10:10 PM,10:10 PM,FALSE,TRUE,05/25/18,06:10 PM,06:10 PM,FREE,BUSY
05/26/18,04:10 PM,04:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN 2",05/26/18,05/26/18,07:10 PM,07:10 PM,FALSE,TRUE,05/26/18,03:10 PM,03:10 PM,FREE,BUSY
05/27/18,01:10 PM,01:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN 2",05/27/18,05/27/18,04:10 PM,04:10 PM,FALSE,TRUE,05/27/18,12:10 PM,12:10 PM,FREE,BUSY
05/28/18,01:05 PM,01:05 PM,Nationals at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: MASN 2",05/28/18,05/28/18,04:05 PM,04:05 PM,FALSE,TRUE,05/28/18,12:05 PM,12:05 PM,FREE,BUSY
05/29/18,07:05 PM,07:05 PM,Nationals at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: MASN 2",05/29/18,05/29/18,10:05 PM,10:05 PM,FALSE,TRUE,05/29/18,06:05 PM,06:05 PM,FREE,BUSY
05/30/18,07:05 PM,07:05 PM,Nationals at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: MASN 2",05/30/18,05/30/18,10:05 PM,10:05 PM,FALSE,TRUE,05/30/18,06:05 PM,06:05 PM,FREE,BUSY
05/31/18,07:35 PM,07:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",05/31/18,05/31/18,10:35 PM,10:35 PM,FALSE,TRUE,05/31/18,06:35 PM,06:35 PM,FREE,BUSY
06/01/18,07:35 PM,07:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",06/01/18,06/01/18,10:35 PM,10:35 PM,FALSE,TRUE,06/01/18,06:35 PM,06:35 PM,FREE,BUSY
06/02/18,04:10 PM,04:10 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",06/02/18,06/02/18,07:10 PM,07:10 PM,FALSE,TRUE,06/02/18,03:10 PM,03:10 PM,FREE,BUSY
06/03/18,01:35 PM,01:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",06/03/18,06/03/18,04:35 PM,04:35 PM,FALSE,TRUE,06/03/18,12:35 PM,12:35 PM,FREE,BUSY
06/12/18,07:05 PM,07:05 PM,Nationals at Yankees,Yankee Stadium - Bronx,"Local TV: MASN",06/12/18,06/12/18,10:05 PM,10:05 PM,FALSE,TRUE,06/12/18,06:05 PM,06:05 PM,FREE,BUSY
06/13/18,07:05 PM,07:05 PM,Nationals at Yankees,Yankee Stadium - Bronx,"Local TV: MASN",06/13/18,06/13/18,10:05 PM,10:05 PM,FALSE,TRUE,06/13/18,06:05 PM,06:05 PM,FREE,BUSY
06/15/18,07:07 PM,07:07 PM,Nationals at Blue Jays,Rogers Centre - Toronto,"Local TV: MASN",06/15/18,06/15/18,10:07 PM,10:07 PM,FALSE,TRUE,06/15/18,06:07 PM,06:07 PM,FREE,BUSY
06/16/18,04:07 PM,04:07 PM,Nationals at Blue Jays,Rogers Centre - Toronto,"Local TV: MASN",06/16/18,06/16/18,07:07 PM,07:07 PM,FALSE,TRUE,06/16/18,03:07 PM,03:07 PM,FREE,BUSY
06/17/18,01:07 PM,01:07 PM,Nationals at Blue Jays,Rogers Centre - Toronto,"Local TV: MASN",06/17/18,06/17/18,04:07 PM,04:07 PM,FALSE,TRUE,06/17/18,12:07 PM,12:07 PM,FREE,BUSY
06/25/18,07:10 PM,07:10 PM,Nationals at Rays,Tropicana Field - St. Petersburg,"Local TV: MASN 2",06/25/18,06/25/18,10:10 PM,10:10 PM,FALSE,TRUE,06/25/18,06:10 PM,06:10 PM,FREE,BUSY
06/26/18,12:10 PM,12:10 PM,Nationals at Rays,Tropicana Field - St. Petersburg,"Local TV: MASN",06/26/18,06/26/18,03:10 PM,03:10 PM,FALSE,TRUE,06/26/18,11:10 AM,11:10 AM,FREE,BUSY
06/28/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",06/28/18,06/28/18,10:05 PM,10:05 PM,FALSE,TRUE,06/28/18,06:05 PM,06:05 PM,FREE,BUSY
06/29/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",06/29/18,06/29/18,10:05 PM,10:05 PM,FALSE,TRUE,06/29/18,06:05 PM,06:05 PM,FREE,BUSY
06/30/18,06:05 PM,06:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",06/30/18,06/30/18,09:05 PM,09:05 PM,FALSE,TRUE,06/30/18,05:05 PM,05:05 PM,FREE,BUSY
07/01/18,01:35 PM,01:35 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",07/01/18,07/01/18,04:35 PM,04:35 PM,FALSE,TRUE,07/01/18,12:35 PM,12:35 PM,FREE,BUSY
07/09/18,07:05 PM,07:05 PM,Nationals at Pirates,PNC Park - Pittsburgh,"Local TV: MASN 2",07/09/18,07/09/18,10:05 PM,10:05 PM,FALSE,TRUE,07/09/18,06:05 PM,06:05 PM,FREE,BUSY
07/10/18,07:05 PM,07:05 PM,Nationals at Pirates,PNC Park - Pittsburgh,"Local TV: MASN 2",07/10/18,07/10/18,10:05 PM,10:05 PM,FALSE,TRUE,07/10/18,06:05 PM,06:05 PM,FREE,BUSY
07/11/18,12:35 PM,12:35 PM,Nationals at Pirates,PNC Park - Pittsburgh,"Local TV: MASN",07/11/18,07/11/18,03:35 PM,03:35 PM,FALSE,TRUE,07/11/18,11:35 AM,11:35 AM,FREE,BUSY
07/12/18,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/12/18,07/12/18,10:10 PM,10:10 PM,FALSE,TRUE,07/12/18,06:10 PM,06:10 PM,FREE,BUSY
07/13/18,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/13/18,07/13/18,10:10 PM,10:10 PM,FALSE,TRUE,07/13/18,06:10 PM,06:10 PM,FREE,BUSY
07/14/18,04:10 PM,04:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/14/18,07/14/18,07:10 PM,07:10 PM,FALSE,TRUE,07/14/18,03:10 PM,03:10 PM,FREE,BUSY
07/15/18,01:10 PM,01:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/15/18,07/15/18,04:10 PM,04:10 PM,FALSE,TRUE,07/15/18,12:10 PM,12:10 PM,FREE,BUSY
07/23/18,08:10 PM,08:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: MASN 2",07/23/18,07/23/18,11:10 PM,11:10 PM,FALSE,TRUE,07/23/18,07:10 PM,07:10 PM,FREE,BUSY
07/24/18,08:10 PM,08:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: MASN 2",07/24/18,07/24/18,11:10 PM,11:10 PM,FALSE,TRUE,07/24/18,07:10 PM,07:10 PM,FREE,BUSY
07/25/18,02:10 PM,02:10 PM,Nationals at Brewers,Miller Park - Milwaukee,"Local TV: MASN",07/25/18,07/25/18,05:10 PM,05:10 PM,FALSE,TRUE,07/25/18,01:10 PM,01:10 PM,FREE,BUSY
07/26/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",07/26/18,07/26/18,10:10 PM,10:10 PM,FALSE,TRUE,07/26/18,06:10 PM,06:10 PM,FREE,BUSY
07/27/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",07/27/18,07/27/18,10:10 PM,10:10 PM,FALSE,TRUE,07/27/18,06:10 PM,06:10 PM,FREE,BUSY
07/28/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",07/28/18,07/28/18,10:10 PM,10:10 PM,FALSE,TRUE,07/28/18,06:10 PM,06:10 PM,FREE,BUSY
07/29/18,01:10 PM,01:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",07/29/18,07/29/18,04:10 PM,04:10 PM,FALSE,TRUE,07/29/18,12:10 PM,12:10 PM,FREE,BUSY
08/10/18,02:20 PM,02:20 PM,Nationals at Cubs,Wrigley Field - Chicago,"Local TV: MASN",08/10/18,08/10/18,05:20 PM,05:20 PM,FALSE,TRUE,08/10/18,01:20 PM,01:20 PM,FREE,BUSY
08/11/18,04:05 PM,04:05 PM,Nationals at Cubs,Wrigley Field - Chicago,"Local TV: FS1- MASN",08/11/18,08/11/18,07:05 PM,07:05 PM,FALSE,TRUE,08/11/18,03:05 PM,03:05 PM,FREE,BUSY
08/12/18,,,Nationals at Cubs - Time TBD,Wrigley Field - Chicago,"Local TV: MASN",08/12/18,08/12/18,,,FALSE,TRUE,08/12/18,,,FREE,BUSY
08/13/18,08:10 PM,08:10 PM,Nationals at Cardinals,Busch Stadium - St. Louis,"Local TV: MASN",08/13/18,08/13/18,11:10 PM,11:10 PM,FALSE,TRUE,08/13/18,07:10 PM,07:10 PM,FREE,BUSY
08/14/18,08:15 PM,08:15 PM,Nationals at Cardinals,Busch Stadium - St. Louis,"Local TV: MASN 2",08/14/18,08/14/18,11:15 PM,11:15 PM,FALSE,TRUE,08/14/18,07:15 PM,07:15 PM,FREE,BUSY
08/15/18,08:15 PM,08:15 PM,Nationals at Cardinals,Busch Stadium - St. Louis,"Local TV: MASN 2",08/15/18,08/15/18,11:15 PM,11:15 PM,FALSE,TRUE,08/15/18,07:15 PM,07:15 PM,FREE,BUSY
08/16/18,07:15 PM,07:15 PM,Nationals at Cardinals,Busch Stadium - St. Louis,"Local TV: MASN",08/16/18,08/16/18,10:15 PM,10:15 PM,FALSE,TRUE,08/16/18,06:15 PM,06:15 PM,FREE,BUSY
08/24/18,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN 2",08/24/18,08/24/18,10:10 PM,10:10 PM,FALSE,TRUE,08/24/18,06:10 PM,06:10 PM,FREE,BUSY
08/25/18,04:05 PM,04:05 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN 2- FS1",08/25/18,08/25/18,07:05 PM,07:05 PM,FALSE,TRUE,08/25/18,03:05 PM,03:05 PM,FREE,BUSY
08/26/18,01:10 PM,01:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN 2",08/26/18,08/26/18,04:10 PM,04:10 PM,FALSE,TRUE,08/26/18,12:10 PM,12:10 PM,FREE,BUSY
08/27/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",08/27/18,08/27/18,10:05 PM,10:05 PM,FALSE,TRUE,08/27/18,06:05 PM,06:05 PM,FREE,BUSY
08/28/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",08/28/18,08/28/18,10:05 PM,10:05 PM,FALSE,TRUE,08/28/18,06:05 PM,06:05 PM,FREE,BUSY
08/29/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",08/29/18,08/29/18,10:05 PM,10:05 PM,FALSE,TRUE,08/29/18,06:05 PM,06:05 PM,FREE,BUSY
09/10/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN",09/10/18,09/10/18,10:05 PM,10:05 PM,FALSE,TRUE,09/10/18,06:05 PM,06:05 PM,FREE,BUSY
09/11/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN",09/11/18,09/11/18,10:05 PM,10:05 PM,FALSE,TRUE,09/11/18,06:05 PM,06:05 PM,FREE,BUSY
09/12/18,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN",09/12/18,09/12/18,10:05 PM,10:05 PM,FALSE,TRUE,09/12/18,06:05 PM,06:05 PM,FREE,BUSY
09/14/18,07:35 PM,07:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",09/14/18,09/14/18,10:35 PM,10:35 PM,FALSE,TRUE,09/14/18,06:35 PM,06:35 PM,FREE,BUSY
09/15/18,07:10 PM,07:10 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",09/15/18,09/15/18,10:10 PM,10:10 PM,FALSE,TRUE,09/15/18,06:10 PM,06:10 PM,FREE,BUSY
09/16/18,01:35 PM,01:35 PM,Nationals at Braves,SunTrust Park - Atlanta,"Local TV: MASN 2",09/16/18,09/16/18,04:35 PM,04:35 PM,FALSE,TRUE,09/16/18,12:35 PM,12:35 PM,FREE,BUSY
09/17/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",09/17/18,09/17/18,10:10 PM,10:10 PM,FALSE,TRUE,09/17/18,06:10 PM,06:10 PM,FREE,BUSY
09/18/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",09/18/18,09/18/18,10:10 PM,10:10 PM,FALSE,TRUE,09/18/18,06:10 PM,06:10 PM,FREE,BUSY
09/28/18,08:10 PM,08:10 PM,Nationals at Rockies,Coors Field - Denver,"Local TV: MASN 2",09/28/18,09/28/18,11:10 PM,11:10 PM,FALSE,TRUE,09/28/18,07:10 PM,07:10 PM,FREE,BUSY
09/29/18,08:10 PM,08:10 PM,Nationals at Rockies,Coors Field - Denver,"Local TV: MASN 2",09/29/18,09/29/18,11:10 PM,11:10 PM,FALSE,TRUE,09/29/18,07:10 PM,07:10 PM,FREE,BUSY
09/30/18,03:10 PM,03:10 PM,Nationals at Rockies,Coors Field - Denver,"Local TV: MASN 2",09/30/18,09/30/18,06:10 PM,06:10 PM,FALSE,TRUE,09/30/18,02:10 PM,02:10 PM,FREE,BUSY
