START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/24/18,09:07 PM,10:07 PM,White Sox at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: NBCSCH ----- Local Radio: WGN 720",07/25/18,07/25/18,12:07 AM,01:07 AM,FALSE,TRUE,07/24/18,08:07 PM,09:07 PM,FREE,BUSY
07/25/18,09:07 PM,10:07 PM,White Sox at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: NBCSCH ----- Local Radio: WGN 720",07/26/18,07/26/18,12:07 AM,01:07 AM,FALSE,TRUE,07/25/18,08:07 PM,09:07 PM,FREE,BUSY
07/26/18,03:07 PM,04:07 PM,White Sox at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: WGN ----- Local Radio: WGN 720",07/26/18,07/26/18,06:07 PM,07:07 PM,FALSE,TRUE,07/26/18,02:07 PM,03:07 PM,FREE,BUSY
08/03/18,06:10 PM,07:10 PM,White Sox at Rays,Tropicana Field - St. Petersburg,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/03/18,08/03/18,09:10 PM,10:10 PM,FALSE,TRUE,08/03/18,05:10 PM,06:10 PM,FREE,BUSY
08/04/18,05:10 PM,06:10 PM,White Sox at Rays,Tropicana Field - St. Petersburg,"Local TV: WGN ----- Local Radio: WGN 720",08/04/18,08/04/18,08:10 PM,09:10 PM,FALSE,TRUE,08/04/18,04:10 PM,05:10 PM,FREE,BUSY
08/05/18,12:10 PM,01:10 PM,White Sox at Rays,Tropicana Field - St. Petersburg,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/05/18,08/05/18,03:10 PM,04:10 PM,FALSE,TRUE,08/05/18,11:10 AM,12:10 PM,FREE,BUSY
08/13/18,06:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/13/18,08/13/18,09:10 PM,10:10 PM,FALSE,TRUE,08/13/18,05:10 PM,06:10 PM,FREE,BUSY
08/14/18,06:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: WGN ----- Local Radio: WGN 720",08/14/18,08/14/18,09:10 PM,10:10 PM,FALSE,TRUE,08/14/18,05:10 PM,06:10 PM,FREE,BUSY
08/15/18,12:10 PM,01:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/15/18,08/15/18,03:10 PM,04:10 PM,FALSE,TRUE,08/15/18,11:10 AM,12:10 PM,FREE,BUSY
08/23/18,12:10 PM,01:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: WGN ----- Local Radio: WGN 720",08/23/18,08/23/18,03:10 PM,04:10 PM,FALSE,TRUE,08/23/18,11:10 AM,12:10 PM,FREE,BUSY
08/24/18,06:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/24/18,08/24/18,09:10 PM,10:10 PM,FALSE,TRUE,08/24/18,05:10 PM,06:10 PM,FREE,BUSY
08/25/18,05:10 PM,06:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/25/18,08/25/18,08:10 PM,09:10 PM,FALSE,TRUE,08/25/18,04:10 PM,05:10 PM,FREE,BUSY
08/26/18,12:10 PM,01:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/26/18,08/26/18,03:10 PM,04:10 PM,FALSE,TRUE,08/26/18,11:10 AM,12:10 PM,FREE,BUSY
08/27/18,06:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: WGN ----- Local Radio: WGN 720",08/27/18,08/27/18,09:05 PM,10:05 PM,FALSE,TRUE,08/27/18,05:05 PM,06:05 PM,FREE,BUSY
08/28/18,06:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/28/18,08/28/18,09:05 PM,10:05 PM,FALSE,TRUE,08/28/18,05:05 PM,06:05 PM,FREE,BUSY
08/29/18,06:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: NBCSCH ----- Local Radio: WGN 720",08/29/18,08/29/18,09:05 PM,10:05 PM,FALSE,TRUE,08/29/18,05:05 PM,06:05 PM,FREE,BUSY
09/10/18,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: WGN ----- Local Radio: WGN 720",09/10/18,09/10/18,10:15 PM,11:15 PM,FALSE,TRUE,09/10/18,06:15 PM,07:15 PM,FREE,BUSY
09/11/18,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/11/18,09/11/18,10:15 PM,11:15 PM,FALSE,TRUE,09/11/18,06:15 PM,07:15 PM,FREE,BUSY
09/12/18,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/12/18,09/12/18,10:15 PM,11:15 PM,FALSE,TRUE,09/12/18,06:15 PM,07:15 PM,FREE,BUSY
09/14/18,06:05 PM,07:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/14/18,09/14/18,09:05 PM,10:05 PM,FALSE,TRUE,09/14/18,05:05 PM,06:05 PM,FREE,BUSY
09/15/18,06:05 PM,07:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: WGN ----- Local Radio: WGN 720",09/15/18,09/15/18,09:05 PM,10:05 PM,FALSE,TRUE,09/15/18,05:05 PM,06:05 PM,FREE,BUSY
09/16/18,12:05 PM,01:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/16/18,09/16/18,03:05 PM,04:05 PM,FALSE,TRUE,09/16/18,11:05 AM,12:05 PM,FREE,BUSY
09/18/18,06:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/18/18,09/18/18,09:10 PM,10:10 PM,FALSE,TRUE,09/18/18,05:10 PM,06:10 PM,FREE,BUSY
09/19/18,06:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: WGN ----- Local Radio: WGN 720",09/19/18,09/19/18,09:10 PM,10:10 PM,FALSE,TRUE,09/19/18,05:10 PM,06:10 PM,FREE,BUSY
09/20/18,06:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/20/18,09/20/18,09:10 PM,10:10 PM,FALSE,TRUE,09/20/18,05:10 PM,06:10 PM,FREE,BUSY
09/28/18,07:10 PM,08:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/28/18,09/28/18,10:10 PM,11:10 PM,FALSE,TRUE,09/28/18,06:10 PM,07:10 PM,FREE,BUSY
09/29/18,06:10 PM,07:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: NBCSCH ----- Local Radio: WGN 720",09/29/18,09/29/18,09:10 PM,10:10 PM,FALSE,TRUE,09/29/18,05:10 PM,06:10 PM,FREE,BUSY
09/30/18,02:10 PM,03:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: WGN ----- Local Radio: WGN 720",09/30/18,09/30/18,05:10 PM,06:10 PM,FALSE,TRUE,09/30/18,01:10 PM,02:10 PM,FREE,BUSY
