START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/27/18,08:15 PM,08:15 PM,Indians at Cardinals,Busch Stadium - St. Louis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/27/18,06/27/18,11:15 PM,11:15 PM,FALSE,TRUE,06/27/18,07:15 PM,07:15 PM,FREE,BUSY
06/29/18,10:05 PM,10:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/30/18,06/30/18,01:05 AM,01:05 AM,FALSE,TRUE,06/29/18,09:05 PM,09:05 PM,FREE,BUSY
06/30/18,04:05 PM,04:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/30/18,06/30/18,07:05 PM,07:05 PM,FALSE,TRUE,06/30/18,03:05 PM,03:05 PM,FREE,BUSY
07/01/18,04:05 PM,04:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/01/18,07/01/18,07:05 PM,07:05 PM,FALSE,TRUE,07/01/18,03:05 PM,03:05 PM,FREE,BUSY
07/02/18,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/02/18,07/02/18,11:15 PM,11:15 PM,FALSE,TRUE,07/02/18,07:15 PM,07:15 PM,FREE,BUSY
07/03/18,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/03/18,07/03/18,11:15 PM,11:15 PM,FALSE,TRUE,07/03/18,07:15 PM,07:15 PM,FREE,BUSY
07/04/18,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/04/18,07/04/18,11:15 PM,11:15 PM,FALSE,TRUE,07/04/18,07:15 PM,07:15 PM,FREE,BUSY
07/27/18,07:10 PM,07:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/27/18,07/27/18,10:10 PM,10:10 PM,FALSE,TRUE,07/27/18,06:10 PM,06:10 PM,FREE,BUSY
07/28/18,06:10 PM,06:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/28/18,07/28/18,09:10 PM,09:10 PM,FALSE,TRUE,07/28/18,05:10 PM,05:10 PM,FREE,BUSY
07/29/18,01:10 PM,01:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/29/18,07/29/18,04:10 PM,04:10 PM,FALSE,TRUE,07/29/18,12:10 PM,12:10 PM,FREE,BUSY
07/30/18,08:10 PM,08:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/30/18,07/30/18,11:10 PM,11:10 PM,FALSE,TRUE,07/30/18,07:10 PM,07:10 PM,FREE,BUSY
07/31/18,08:10 PM,08:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/31/18,07/31/18,11:10 PM,11:10 PM,FALSE,TRUE,07/31/18,07:10 PM,07:10 PM,FREE,BUSY
08/01/18,01:10 PM,01:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",08/01/18,08/01/18,04:10 PM,04:10 PM,FALSE,TRUE,08/01/18,12:10 PM,12:10 PM,FREE,BUSY
08/13/18,07:10 PM,07:10 PM,Indians at Reds,Great American Ball Park - Cincinnati,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/13/18,08/13/18,10:10 PM,10:10 PM,FALSE,TRUE,08/13/18,06:10 PM,06:10 PM,FREE,BUSY
08/14/18,07:10 PM,07:10 PM,Indians at Reds,Great American Ball Park - Cincinnati,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/14/18,08/14/18,10:10 PM,10:10 PM,FALSE,TRUE,08/14/18,06:10 PM,06:10 PM,FREE,BUSY
08/15/18,07:10 PM,07:10 PM,Indians at Reds,Great American Ball Park - Cincinnati,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/15/18,08/15/18,10:10 PM,10:10 PM,FALSE,TRUE,08/15/18,06:10 PM,06:10 PM,FREE,BUSY
08/20/18,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/20/18,08/20/18,10:10 PM,10:10 PM,FALSE,TRUE,08/20/18,06:10 PM,06:10 PM,FREE,BUSY
08/21/18,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/21/18,08/21/18,10:10 PM,10:10 PM,FALSE,TRUE,08/21/18,06:10 PM,06:10 PM,FREE,BUSY
08/22/18,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/22/18,08/22/18,10:10 PM,10:10 PM,FALSE,TRUE,08/22/18,06:10 PM,06:10 PM,FREE,BUSY
08/23/18,01:05 PM,01:05 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",08/23/18,08/23/18,04:05 PM,04:05 PM,FALSE,TRUE,08/23/18,12:05 PM,12:05 PM,FREE,BUSY
08/24/18,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/24/18,08/24/18,11:15 PM,11:15 PM,FALSE,TRUE,08/24/18,07:15 PM,07:15 PM,FREE,BUSY
08/25/18,07:15 PM,07:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/25/18,08/25/18,10:15 PM,10:15 PM,FALSE,TRUE,08/25/18,06:15 PM,06:15 PM,FREE,BUSY
08/26/18,02:15 PM,02:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/26/18,08/26/18,05:15 PM,05:15 PM,FALSE,TRUE,08/26/18,01:15 PM,01:15 PM,FREE,BUSY
09/06/18,07:07 PM,07:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/06/18,09/06/18,10:07 PM,10:07 PM,FALSE,TRUE,09/06/18,06:07 PM,06:07 PM,FREE,BUSY
09/07/18,07:07 PM,07:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/07/18,09/07/18,10:07 PM,10:07 PM,FALSE,TRUE,09/07/18,06:07 PM,06:07 PM,FREE,BUSY
09/08/18,04:07 PM,04:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/08/18,09/08/18,07:07 PM,07:07 PM,FALSE,TRUE,09/08/18,03:07 PM,03:07 PM,FREE,BUSY
09/09/18,01:07 PM,01:07 PM,Indians at Blue Jays,Rogers Centre - Toronto,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/09/18,09/09/18,04:07 PM,04:07 PM,FALSE,TRUE,09/09/18,12:07 PM,12:07 PM,FREE,BUSY
09/10/18,07:10 PM,07:10 PM,Indians at Rays,Tropicana Field - St. Petersburg,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/10/18,09/10/18,10:10 PM,10:10 PM,FALSE,TRUE,09/10/18,06:10 PM,06:10 PM,FREE,BUSY
09/11/18,07:10 PM,07:10 PM,Indians at Rays,Tropicana Field - St. Petersburg,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/11/18,09/11/18,10:10 PM,10:10 PM,FALSE,TRUE,09/11/18,06:10 PM,06:10 PM,FREE,BUSY
09/12/18,01:10 PM,01:10 PM,Indians at Rays,Tropicana Field - St. Petersburg,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",09/12/18,09/12/18,04:10 PM,04:10 PM,FALSE,TRUE,09/12/18,12:10 PM,12:10 PM,FREE,BUSY
09/27/18,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/27/18,09/27/18,11:15 PM,11:15 PM,FALSE,TRUE,09/27/18,07:15 PM,07:15 PM,FREE,BUSY
09/28/18,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/28/18,09/28/18,11:15 PM,11:15 PM,FALSE,TRUE,09/28/18,07:15 PM,07:15 PM,FREE,BUSY
09/29/18,07:15 PM,07:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/29/18,09/29/18,10:15 PM,10:15 PM,FALSE,TRUE,09/29/18,06:15 PM,06:15 PM,FREE,BUSY
09/30/18,03:15 PM,03:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",09/30/18,09/30/18,06:15 PM,06:15 PM,FALSE,TRUE,09/30/18,02:15 PM,02:15 PM,FREE,BUSY
