START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/08/18,05:40 PM,08:40 PM,Giants at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW- MLBN ----- Local Radio: 710 ESPN- MLB.com",03/08/18,03/08/18,08:40 PM,11:40 PM,FALSE,TRUE,03/08/18,04:40 PM,07:40 PM,FREE,BUSY
03/09/18,12:05 PM,03:05 PM,Mariners at Giants,Scottsdale Stadium - Scottsdale,"Local Radio: 710 ESPN- MLB.com",03/09/18,03/09/18,03:05 PM,06:05 PM,FALSE,TRUE,03/09/18,11:05 AM,02:05 PM,FREE,BUSY
03/10/18,05:05 PM,08:05 PM,Mariners at Reds,Goodyear Ballpark - Goodyear,"Local TV: MLBN ----- Local Radio: 710 ESPN- MLB.com",03/10/18,03/10/18,08:05 PM,11:05 PM,FALSE,TRUE,03/10/18,04:05 PM,07:05 PM,FREE,BUSY
03/11/18,01:10 PM,04:10 PM,Reds at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW- MLBN ----- Local Radio: 710 ESPN- MLB.com",03/11/18,03/11/18,04:10 PM,07:10 PM,FALSE,TRUE,03/11/18,12:10 PM,03:10 PM,FREE,BUSY
03/12/18,06:40 PM,09:40 PM,White Sox at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/12/18,03/13/18,09:40 PM,12:40 AM,FALSE,TRUE,03/12/18,05:40 PM,08:40 PM,FREE,BUSY
03/13/18,01:10 PM,04:10 PM,Mariners at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local TV: ROOTNW ----- Local Radio: 710 ESPN (delay)- MLB.com",03/13/18,03/13/18,04:10 PM,07:10 PM,FALSE,TRUE,03/13/18,12:10 PM,03:10 PM,FREE,BUSY
03/14/18,06:40 PM,09:40 PM,Giants at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/14/18,03/15/18,09:40 PM,12:40 AM,FALSE,TRUE,03/14/18,05:40 PM,08:40 PM,FREE,BUSY
03/15/18,07:05 PM,10:05 PM,Mariners at Athletics,Hohokam Stadium - Mesa,"Local Radio: 710 ESPN- MLB.com",03/15/18,03/16/18,10:05 PM,01:05 AM,FALSE,TRUE,03/15/18,06:05 PM,09:05 PM,FREE,BUSY
03/16/18,01:05 PM,04:05 PM,Mariners at Rangers,Surprise Stadium - Surprise,"Local Radio: 710 ESPN (delay)- MLB.com",03/16/18,03/16/18,04:05 PM,07:05 PM,FALSE,TRUE,03/16/18,12:05 PM,03:05 PM,FREE,BUSY
03/17/18,01:05 PM,04:05 PM,Mariners at Athletics,Hohokam Stadium - Mesa,"Local Radio: MLB.com",03/17/18,03/17/18,04:05 PM,07:05 PM,FALSE,TRUE,03/17/18,12:05 PM,03:05 PM,FREE,BUSY
03/17/18,01:10 PM,04:10 PM,Angels at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/17/18,03/17/18,04:10 PM,07:10 PM,FALSE,TRUE,03/17/18,12:10 PM,03:10 PM,FREE,BUSY
03/18/18,01:10 PM,04:10 PM,Indians at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/18/18,03/18/18,04:10 PM,07:10 PM,FALSE,TRUE,03/18/18,12:10 PM,03:10 PM,FREE,BUSY
03/19/18,06:10 PM,09:10 PM,Mariners at Angels,Tempe Diablo Stadium - Tempe,"Local Radio: 710 ESPN- MLB.com",03/19/18,03/20/18,09:10 PM,12:10 AM,FALSE,TRUE,03/19/18,05:10 PM,08:10 PM,FREE,BUSY
03/21/18,06:40 PM,09:40 PM,Brewers at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/21/18,03/22/18,09:40 PM,12:40 AM,FALSE,TRUE,03/21/18,05:40 PM,08:40 PM,FREE,BUSY
03/22/18,06:40 PM,09:40 PM,Rangers at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/22/18,03/23/18,09:40 PM,12:40 AM,FALSE,TRUE,03/22/18,05:40 PM,08:40 PM,FREE,BUSY
03/23/18,01:05 PM,04:05 PM,Mariners at White Sox,Camelback Ranch - Glendale,"Local Radio: 710 ESPN (delay)- MLB.com",03/23/18,03/23/18,04:05 PM,07:05 PM,FALSE,TRUE,03/23/18,12:05 PM,03:05 PM,FREE,BUSY
03/24/18,06:40 PM,09:40 PM,Cubs at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN- MLB.com",03/24/18,03/25/18,09:40 PM,12:40 AM,FALSE,TRUE,03/24/18,05:40 PM,08:40 PM,FREE,BUSY
03/25/18,12:10 PM,03:10 PM,Mariners at Padres,Peoria Stadium - Peoria,"Local Radio: 710 ESPN- MLB.com",03/25/18,03/25/18,03:10 PM,06:10 PM,FALSE,TRUE,03/25/18,11:10 AM,02:10 PM,FREE,BUSY
03/25/18,12:10 PM,03:10 PM,at Padres,Peoria Stadium - Peoria,"",03/25/18,03/25/18,03:10 PM,06:10 PM,FALSE,TRUE,03/25/18,11:10 AM,02:10 PM,FREE,BUSY
03/27/18,01:10 PM,04:10 PM,Mariners at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local TV: ROOTNW ----- Local Radio: 710 ESPN (delay)- MLB.com",03/27/18,03/27/18,04:10 PM,07:10 PM,FALSE,TRUE,03/27/18,12:10 PM,03:10 PM,FREE,BUSY
03/29/18,07:10 PM,10:10 PM,Indians at Mariners,Safeco Field - Seattle,"",03/29/18,03/30/18,10:10 PM,01:10 AM,FALSE,TRUE,03/29/18,06:10 PM,09:10 PM,FREE,BUSY
03/31/18,01:10 PM,04:10 PM,Indians at Mariners,Safeco Field - Seattle,"",03/31/18,03/31/18,04:10 PM,07:10 PM,FALSE,TRUE,03/31/18,12:10 PM,03:10 PM,FREE,BUSY
04/01/18,01:10 PM,04:10 PM,Indians at Mariners,Safeco Field - Seattle,"",04/01/18,04/01/18,04:10 PM,07:10 PM,FALSE,TRUE,04/01/18,12:10 PM,03:10 PM,FREE,BUSY
04/03/18,01:35 PM,04:35 PM,Mariners at Giants,AT&T Park - San Francisco,"",04/03/18,04/03/18,04:35 PM,07:35 PM,FALSE,TRUE,04/03/18,12:35 PM,03:35 PM,FREE,BUSY
04/04/18,04:15 PM,07:15 PM,Mariners at Giants,AT&T Park - San Francisco,"",04/04/18,04/04/18,07:15 PM,10:15 PM,FALSE,TRUE,04/04/18,03:15 PM,06:15 PM,FREE,BUSY
04/05/18,01:10 PM,04:10 PM,Mariners at Twins,Target Field - Minneapolis,"",04/05/18,04/05/18,04:10 PM,07:10 PM,FALSE,TRUE,04/05/18,12:10 PM,03:10 PM,FREE,BUSY
04/07/18,11:10 AM,02:10 PM,Mariners at Twins,Target Field - Minneapolis,"",04/07/18,04/07/18,02:10 PM,05:10 PM,FALSE,TRUE,04/07/18,10:10 AM,01:10 PM,FREE,BUSY
04/08/18,11:10 AM,02:10 PM,Mariners at Twins,Target Field - Minneapolis,"",04/08/18,04/08/18,02:10 PM,05:10 PM,FALSE,TRUE,04/08/18,10:10 AM,01:10 PM,FREE,BUSY
04/09/18,05:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"",04/09/18,04/09/18,08:15 PM,11:15 PM,FALSE,TRUE,04/09/18,04:15 PM,07:15 PM,FREE,BUSY
04/10/18,05:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"",04/10/18,04/10/18,08:15 PM,11:15 PM,FALSE,TRUE,04/10/18,04:15 PM,07:15 PM,FREE,BUSY
04/11/18,11:15 AM,02:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"",04/11/18,04/11/18,02:15 PM,05:15 PM,FALSE,TRUE,04/11/18,10:15 AM,01:15 PM,FREE,BUSY
04/13/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",04/13/18,04/14/18,10:10 PM,01:10 AM,FALSE,TRUE,04/13/18,06:10 PM,09:10 PM,FREE,BUSY
04/14/18,06:10 PM,09:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",04/14/18,04/15/18,09:10 PM,12:10 AM,FALSE,TRUE,04/14/18,05:10 PM,08:10 PM,FREE,BUSY
04/15/18,01:10 PM,04:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",04/15/18,04/15/18,04:10 PM,07:10 PM,FALSE,TRUE,04/15/18,12:10 PM,03:10 PM,FREE,BUSY
04/16/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",04/16/18,04/17/18,10:10 PM,01:10 AM,FALSE,TRUE,04/16/18,06:10 PM,09:10 PM,FREE,BUSY
04/17/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",04/17/18,04/18/18,10:10 PM,01:10 AM,FALSE,TRUE,04/17/18,06:10 PM,09:10 PM,FREE,BUSY
04/18/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",04/18/18,04/19/18,10:10 PM,01:10 AM,FALSE,TRUE,04/18/18,06:10 PM,09:10 PM,FREE,BUSY
04/19/18,12:40 PM,03:40 PM,Astros at Mariners,Safeco Field - Seattle,"",04/19/18,04/19/18,03:40 PM,06:40 PM,FALSE,TRUE,04/19/18,11:40 AM,02:40 PM,FREE,BUSY
05/01/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",05/01/18,05/02/18,10:10 PM,01:10 AM,FALSE,TRUE,05/01/18,06:10 PM,09:10 PM,FREE,BUSY
05/02/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",05/02/18,05/03/18,10:10 PM,01:10 AM,FALSE,TRUE,05/02/18,06:10 PM,09:10 PM,FREE,BUSY
05/03/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",05/03/18,05/04/18,10:10 PM,01:10 AM,FALSE,TRUE,05/03/18,06:10 PM,09:10 PM,FREE,BUSY
05/04/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",05/04/18,05/05/18,10:10 PM,01:10 AM,FALSE,TRUE,05/04/18,06:10 PM,09:10 PM,FREE,BUSY
05/05/18,06:10 PM,09:10 PM,Angels at Mariners,Safeco Field - Seattle,"",05/05/18,05/06/18,09:10 PM,12:10 AM,FALSE,TRUE,05/05/18,05:10 PM,08:10 PM,FREE,BUSY
05/06/18,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field - Seattle,"",05/06/18,05/06/18,04:10 PM,07:10 PM,FALSE,TRUE,05/06/18,12:10 PM,03:10 PM,FREE,BUSY
05/08/18,04:07 PM,07:07 PM,Mariners at Blue Jays,Rogers Centre - Toronto,"",05/08/18,05/08/18,07:07 PM,10:07 PM,FALSE,TRUE,05/08/18,03:07 PM,06:07 PM,FREE,BUSY
05/09/18,04:07 PM,07:07 PM,Mariners at Blue Jays,Rogers Centre - Toronto,"",05/09/18,05/09/18,07:07 PM,10:07 PM,FALSE,TRUE,05/09/18,03:07 PM,06:07 PM,FREE,BUSY
05/10/18,04:07 PM,07:07 PM,Mariners at Blue Jays,Rogers Centre - Toronto,"",05/10/18,05/10/18,07:07 PM,10:07 PM,FALSE,TRUE,05/10/18,03:07 PM,06:07 PM,FREE,BUSY
05/11/18,04:10 PM,07:10 PM,Mariners at Tigers,Comerica Park - Detroit,"",05/11/18,05/11/18,07:10 PM,10:10 PM,FALSE,TRUE,05/11/18,03:10 PM,06:10 PM,FREE,BUSY
05/12/18,01:10 PM,04:10 PM,Mariners at Tigers,Comerica Park - Detroit,"",05/12/18,05/12/18,04:10 PM,07:10 PM,FALSE,TRUE,05/12/18,12:10 PM,03:10 PM,FREE,BUSY
05/13/18,10:10 AM,01:10 PM,Mariners at Tigers,Comerica Park - Detroit,"",05/13/18,05/13/18,01:10 PM,04:10 PM,FALSE,TRUE,05/13/18,09:10 AM,12:10 PM,FREE,BUSY
05/15/18,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",05/15/18,05/16/18,10:10 PM,01:10 AM,FALSE,TRUE,05/15/18,06:10 PM,09:10 PM,FREE,BUSY
05/16/18,12:40 PM,03:40 PM,Rangers at Mariners,Safeco Field - Seattle,"",05/16/18,05/16/18,03:40 PM,06:40 PM,FALSE,TRUE,05/16/18,11:40 AM,02:40 PM,FREE,BUSY
05/17/18,07:10 PM,10:10 PM,Tigers at Mariners,Safeco Field - Seattle,"",05/17/18,05/18/18,10:10 PM,01:10 AM,FALSE,TRUE,05/17/18,06:10 PM,09:10 PM,FREE,BUSY
05/18/18,07:10 PM,10:10 PM,Tigers at Mariners,Safeco Field - Seattle,"",05/18/18,05/19/18,10:10 PM,01:10 AM,FALSE,TRUE,05/18/18,06:10 PM,09:10 PM,FREE,BUSY
05/19/18,06:10 PM,09:10 PM,Tigers at Mariners,Safeco Field - Seattle,"",05/19/18,05/20/18,09:10 PM,12:10 AM,FALSE,TRUE,05/19/18,05:10 PM,08:10 PM,FREE,BUSY
05/20/18,01:10 PM,04:10 PM,Tigers at Mariners,Safeco Field - Seattle,"",05/20/18,05/20/18,04:10 PM,07:10 PM,FALSE,TRUE,05/20/18,12:10 PM,03:10 PM,FREE,BUSY
05/22/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",05/22/18,05/23/18,10:05 PM,01:05 AM,FALSE,TRUE,05/22/18,06:05 PM,09:05 PM,FREE,BUSY
05/23/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",05/23/18,05/24/18,10:05 PM,01:05 AM,FALSE,TRUE,05/23/18,06:05 PM,09:05 PM,FREE,BUSY
05/24/18,12:35 PM,03:35 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",05/24/18,05/24/18,03:35 PM,06:35 PM,FALSE,TRUE,05/24/18,11:35 AM,02:35 PM,FREE,BUSY
05/25/18,07:10 PM,10:10 PM,Twins at Mariners,Safeco Field - Seattle,"",05/25/18,05/26/18,10:10 PM,01:10 AM,FALSE,TRUE,05/25/18,06:10 PM,09:10 PM,FREE,BUSY
05/26/18,07:10 PM,10:10 PM,Twins at Mariners,Safeco Field - Seattle,"",05/26/18,05/27/18,10:10 PM,01:10 AM,FALSE,TRUE,05/26/18,06:10 PM,09:10 PM,FREE,BUSY
05/27/18,01:10 PM,04:10 PM,Twins at Mariners,Safeco Field - Seattle,"",05/27/18,05/27/18,04:10 PM,07:10 PM,FALSE,TRUE,05/27/18,12:10 PM,03:10 PM,FREE,BUSY
05/28/18,01:10 PM,04:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",05/28/18,05/28/18,04:10 PM,07:10 PM,FALSE,TRUE,05/28/18,12:10 PM,03:10 PM,FREE,BUSY
05/29/18,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",05/29/18,05/30/18,10:10 PM,01:10 AM,FALSE,TRUE,05/29/18,06:10 PM,09:10 PM,FREE,BUSY
05/30/18,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",05/30/18,05/31/18,10:10 PM,01:10 AM,FALSE,TRUE,05/30/18,06:10 PM,09:10 PM,FREE,BUSY
05/31/18,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",05/31/18,06/01/18,10:10 PM,01:10 AM,FALSE,TRUE,05/31/18,06:10 PM,09:10 PM,FREE,BUSY
06/01/18,07:10 PM,10:10 PM,Rays at Mariners,Safeco Field - Seattle,"",06/01/18,06/02/18,10:10 PM,01:10 AM,FALSE,TRUE,06/01/18,06:10 PM,09:10 PM,FREE,BUSY
06/02/18,07:10 PM,10:10 PM,Rays at Mariners,Safeco Field - Seattle,"",06/02/18,06/03/18,10:10 PM,01:10 AM,FALSE,TRUE,06/02/18,06:10 PM,09:10 PM,FREE,BUSY
06/03/18,01:10 PM,04:10 PM,Rays at Mariners,Safeco Field - Seattle,"",06/03/18,06/03/18,04:10 PM,07:10 PM,FALSE,TRUE,06/03/18,12:10 PM,03:10 PM,FREE,BUSY
06/07/18,04:10 PM,07:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/07/18,06/07/18,07:10 PM,10:10 PM,FALSE,TRUE,06/07/18,03:10 PM,06:10 PM,FREE,BUSY
06/08/18,04:10 PM,07:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/08/18,06/08/18,07:10 PM,10:10 PM,FALSE,TRUE,06/08/18,03:10 PM,06:10 PM,FREE,BUSY
06/09/18,01:10 PM,04:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/09/18,06/09/18,04:10 PM,07:10 PM,FALSE,TRUE,06/09/18,12:10 PM,03:10 PM,FREE,BUSY
06/10/18,10:10 AM,01:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/10/18,06/10/18,01:10 PM,04:10 PM,FALSE,TRUE,06/10/18,09:10 AM,12:10 PM,FREE,BUSY
06/11/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",06/11/18,06/12/18,10:10 PM,01:10 AM,FALSE,TRUE,06/11/18,06:10 PM,09:10 PM,FREE,BUSY
06/12/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",06/12/18,06/13/18,10:10 PM,01:10 AM,FALSE,TRUE,06/12/18,06:10 PM,09:10 PM,FREE,BUSY
06/13/18,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field - Seattle,"",06/13/18,06/13/18,04:10 PM,07:10 PM,FALSE,TRUE,06/13/18,12:10 PM,03:10 PM,FREE,BUSY
06/14/18,07:10 PM,10:10 PM,Red Sox at Mariners,Safeco Field - Seattle,"",06/14/18,06/15/18,10:10 PM,01:10 AM,FALSE,TRUE,06/14/18,06:10 PM,09:10 PM,FREE,BUSY
06/15/18,07:10 PM,10:10 PM,Red Sox at Mariners,Safeco Field - Seattle,"",06/15/18,06/16/18,10:10 PM,01:10 AM,FALSE,TRUE,06/15/18,06:10 PM,09:10 PM,FREE,BUSY
06/16/18,05:15 PM,08:15 PM,Red Sox at Mariners,Safeco Field - Seattle,"Local TV: FOX",06/16/18,06/16/18,08:15 PM,11:15 PM,FALSE,TRUE,06/16/18,04:15 PM,07:15 PM,FREE,BUSY
06/17/18,01:10 PM,04:10 PM,Red Sox at Mariners,Safeco Field - Seattle,"",06/17/18,06/17/18,04:10 PM,07:10 PM,FALSE,TRUE,06/17/18,12:10 PM,03:10 PM,FREE,BUSY
06/19/18,04:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"",06/19/18,06/19/18,07:05 PM,10:05 PM,FALSE,TRUE,06/19/18,03:05 PM,06:05 PM,FREE,BUSY
06/20/18,04:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"",06/20/18,06/20/18,07:05 PM,10:05 PM,FALSE,TRUE,06/20/18,03:05 PM,06:05 PM,FREE,BUSY
06/21/18,10:05 AM,01:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"",06/21/18,06/21/18,01:05 PM,04:05 PM,FALSE,TRUE,06/21/18,09:05 AM,12:05 PM,FREE,BUSY
06/22/18,04:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,"",06/22/18,06/22/18,07:10 PM,10:10 PM,FALSE,TRUE,06/22/18,03:10 PM,06:10 PM,FREE,BUSY
06/23/18,04:15 PM,07:15 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: FOX",06/23/18,06/23/18,07:15 PM,10:15 PM,FALSE,TRUE,06/23/18,03:15 PM,06:15 PM,FREE,BUSY
06/24/18,10:05 AM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,"",06/24/18,06/24/18,01:05 PM,04:05 PM,FALSE,TRUE,06/24/18,09:05 AM,12:05 PM,FREE,BUSY
06/25/18,04:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/25/18,06/25/18,07:05 PM,10:05 PM,FALSE,TRUE,06/25/18,03:05 PM,06:05 PM,FREE,BUSY
06/26/18,04:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/26/18,06/26/18,07:05 PM,10:05 PM,FALSE,TRUE,06/26/18,03:05 PM,06:05 PM,FREE,BUSY
06/27/18,04:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/27/18,06/27/18,07:05 PM,10:05 PM,FALSE,TRUE,06/27/18,03:05 PM,06:05 PM,FREE,BUSY
06/28/18,12:05 PM,03:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/28/18,06/28/18,03:05 PM,06:05 PM,FALSE,TRUE,06/28/18,11:05 AM,02:05 PM,FREE,BUSY
06/29/18,07:10 PM,10:10 PM,Royals at Mariners,Safeco Field - Seattle,"",06/29/18,06/30/18,10:10 PM,01:10 AM,FALSE,TRUE,06/29/18,06:10 PM,09:10 PM,FREE,BUSY
06/30/18,07:10 PM,10:10 PM,Royals at Mariners,Safeco Field - Seattle,"",06/30/18,07/01/18,10:10 PM,01:10 AM,FALSE,TRUE,06/30/18,06:10 PM,09:10 PM,FREE,BUSY
07/01/18,01:10 PM,04:10 PM,Royals at Mariners,Safeco Field - Seattle,"",07/01/18,07/01/18,04:10 PM,07:10 PM,FALSE,TRUE,07/01/18,12:10 PM,03:10 PM,FREE,BUSY
07/03/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",07/03/18,07/04/18,10:10 PM,01:10 AM,FALSE,TRUE,07/03/18,06:10 PM,09:10 PM,FREE,BUSY
07/04/18,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field - Seattle,"",07/04/18,07/04/18,04:10 PM,07:10 PM,FALSE,TRUE,07/04/18,12:10 PM,03:10 PM,FREE,BUSY
07/05/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",07/05/18,07/06/18,10:10 PM,01:10 AM,FALSE,TRUE,07/05/18,06:10 PM,09:10 PM,FREE,BUSY
07/06/18,07:10 PM,10:10 PM,Rockies at Mariners,Safeco Field - Seattle,"",07/06/18,07/07/18,10:10 PM,01:10 AM,FALSE,TRUE,07/06/18,06:10 PM,09:10 PM,FREE,BUSY
07/07/18,01:10 PM,04:10 PM,Rockies at Mariners,Safeco Field - Seattle,"",07/07/18,07/07/18,04:10 PM,07:10 PM,FALSE,TRUE,07/07/18,12:10 PM,03:10 PM,FREE,BUSY
07/08/18,01:10 PM,04:10 PM,Rockies at Mariners,Safeco Field - Seattle,"",07/08/18,07/08/18,04:10 PM,07:10 PM,FALSE,TRUE,07/08/18,12:10 PM,03:10 PM,FREE,BUSY
07/10/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/10/18,07/11/18,10:07 PM,01:07 AM,FALSE,TRUE,07/10/18,06:07 PM,09:07 PM,FREE,BUSY
07/11/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/11/18,07/12/18,10:07 PM,01:07 AM,FALSE,TRUE,07/11/18,06:07 PM,09:07 PM,FREE,BUSY
07/12/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/12/18,07/13/18,10:07 PM,01:07 AM,FALSE,TRUE,07/12/18,06:07 PM,09:07 PM,FREE,BUSY
07/13/18,05:40 PM,08:40 PM,Mariners at Rockies,Coors Field - Denver,"",07/13/18,07/13/18,08:40 PM,11:40 PM,FALSE,TRUE,07/13/18,04:40 PM,07:40 PM,FREE,BUSY
07/14/18,06:10 PM,09:10 PM,Mariners at Rockies,Coors Field - Denver,"",07/14/18,07/15/18,09:10 PM,12:10 AM,FALSE,TRUE,07/14/18,05:10 PM,08:10 PM,FREE,BUSY
07/15/18,12:10 PM,03:10 PM,Mariners at Rockies,Coors Field - Denver,"",07/15/18,07/15/18,03:10 PM,06:10 PM,FALSE,TRUE,07/15/18,11:10 AM,02:10 PM,FREE,BUSY
